City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Hokota,JP,36.15,140.5167,59.4,88,40,3.44,scattered clouds
348,Lavrentiya,RU,65.5833,-171.0,39.29,83,73,4.34,broken clouds
349,High Level,CA,58.5169,-117.136,55.96,48,88,8.63,overcast clouds
350,Kidal,ML,18.4411,1.4078,106.61,5,0,10.25,clear sky
351,Fernie,CA,49.5,-115.0687,52.93,98,100,2.59,overcast clouds
352,Mount Isa,AU,-20.7333,139.5,64.17,63,40,4.61,scattered clouds
353,Taft,IR,31.7471,54.2088,91.35,10,20,11.5,few clouds
354,Maxixe,MZ,-23.8597,35.3472,72.57,68,4,7.9,clear sky
355,Codrington,AU,-38.2667,141.9667,53.02,82,100,25.08,light rain
356,Kikwit,CD,-5.041,18.8162,92.26,28,51,6.69,broken clouds
357,Road Town,VG,18.4167,-64.6167,82.99,79,60,15.46,broken clouds
358,Sochi,RU,43.6,39.7303,75.29,81,66,4.41,broken clouds
359,Flinders,AU,-34.5833,150.8552,56.05,75,0,1.99,clear sky
360,Tabou,CI,4.423,-7.3528,79.92,84,82,7.83,light rain
361,Olavarria,AR,-36.8927,-60.3225,42.03,87,100,12.03,overcast clouds
362,Pulandian,CN,39.3953,121.9669,64.96,85,81,7.43,broken clouds
363,Krasnogorodsk,RU,56.8357,28.2822,63.79,57,100,9.22,overcast clouds
364,Jawhar,SO,2.7809,45.5005,85.33,51,100,16.87,overcast clouds
365,Bonga,ET,7.2833,36.2333,66.6,94,73,2.8,light rain
366,Kununurra,AU,-15.7667,128.7333,78.78,73,66,0.0,broken clouds
367,Hamilton,US,39.1834,-84.5333,73.89,59,0,3.44,clear sky
368,Barra Do Garcas,BR,-15.89,-52.2567,87.39,40,57,9.8,broken clouds
369,Arlit,NE,18.7369,7.3853,106.34,5,0,6.87,clear sky
370,Bairiki,KI,1.3292,172.9752,80.6,83,20,4.61,few clouds
371,Panama City,PA,8.9936,-79.5197,85.37,79,59,8.55,broken clouds
372,Forrest City,US,35.0081,-90.7898,71.71,60,42,5.75,scattered clouds
373,Yumen,CN,40.2833,97.2,73.71,14,75,10.29,broken clouds
374,Marang,MY,5.2056,103.2059,81.57,77,100,2.06,overcast clouds
375,Hofn,IS,64.2539,-15.2082,48.36,59,14,11.72,few clouds
376,Pecos,US,31.4229,-103.4932,68.09,68,0,3.44,clear sky
377,Lusambo,CD,-4.9667,23.45,93.63,28,99,4.74,overcast clouds
378,Saint-Augustin,CA,51.226,-58.6502,49.23,62,100,14.76,overcast clouds
379,Rijeka,HR,45.3431,14.4092,85.3,48,0,6.91,clear sky
380,Saldanha,ZA,-33.0117,17.9442,62.2,75,100,14.61,overcast clouds
381,Nago,JP,26.5881,127.9761,77.45,94,94,6.91,overcast clouds
382,Ahuimanu,US,21.4447,-157.8378,74.91,80,75,4.61,broken clouds
383,Abu Dhabi,AE,24.4667,54.3667,93.31,58,0,11.5,clear sky
384,Nantucket,US,41.2835,-70.0995,60.94,88,100,10.36,overcast clouds
385,Eirunepe,BR,-6.6603,-69.8736,73.42,98,100,0.96,overcast clouds
386,Barranca,PE,-10.75,-77.7667,67.91,72,66,1.43,broken clouds
387,Kupang,ID,-10.1667,123.5833,79.11,80,63,8.59,broken clouds
388,Old Saybrook,US,41.2918,-72.3762,72.95,81,20,1.01,few clouds
389,Namibe,AO,-15.1961,12.1522,85.87,32,51,10.09,broken clouds
390,Hirado,JP,33.3597,129.5531,69.39,78,100,3.4,overcast clouds
391,Bowen,AU,-20.0167,148.2333,72.43,83,33,5.55,scattered clouds
392,Zhumadian,CN,32.9794,114.0294,77.92,61,39,8.93,scattered clouds
393,Pemangkat,ID,1.1667,108.9667,80.56,77,56,1.05,broken clouds
394,Vazhiny,RU,60.9644,34.0222,58.42,70,96,9.37,overcast clouds
395,Logrono,ES,42.4667,-2.45,81.9,32,20,3.44,few clouds
396,Minab,IR,27.1467,57.0801,102.27,18,0,15.84,clear sky
397,Moose Factory,CA,51.2585,-80.6094,52.38,75,100,9.91,overcast clouds
398,Kysyl-Syr,RU,63.8986,122.7617,55.56,95,46,4.41,scattered clouds
399,Morwell,AU,-38.2333,146.4,53.4,71,92,6.93,overcast clouds
400,Nanortalik,GL,60.1432,-45.2371,45.55,48,93,3.29,overcast clouds
401,Zhezkazgan,KZ,47.8043,67.7144,82.38,18,40,20.13,scattered clouds
402,Saint-Leu,RE,-21.15,55.2833,74.26,72,5,7.87,clear sky
403,Sayyan,YE,15.1718,44.3244,70.75,31,76,16.42,broken clouds
404,Tambopata,PE,-12.7333,-69.1833,66.09,88,40,3.44,scattered clouds
405,Dwarka,IN,22.2394,68.9678,83.19,82,6,15.9,clear sky
406,Matara,LK,5.9485,80.5353,79.2,86,16,11.9,few clouds
407,Zhuhai,CN,22.2769,113.5678,86.86,94,40,8.05,scattered clouds
408,Kavieng,PG,-2.5744,150.7967,81.18,71,29,10.94,scattered clouds
409,Martinopolis,BR,-22.1458,-51.1708,68.77,60,42,13.13,scattered clouds
410,Avera,US,33.194,-82.5271,76.55,67,43,11.41,scattered clouds
411,Narsaq,GL,60.9167,-46.05,62.82,27,0,4.5,clear sky
412,Maragogi,BR,-9.0122,-35.2225,78.98,83,92,9.75,overcast clouds
413,Odienne,CI,9.51,-7.5692,95.36,34,100,4.38,overcast clouds
414,Great Falls,US,47.5002,-111.3008,61.41,71,0,9.22,clear sky
415,Nome,US,64.5011,-165.4064,44.67,76,0,9.22,clear sky
416,Orotukan,RU,62.2667,151.7,56.01,76,88,1.68,overcast clouds
417,Gambela,ET,8.25,34.5833,90.12,39,35,4.03,scattered clouds
418,Tungor,RU,53.3808,142.9564,41.41,86,44,8.08,scattered clouds
419,Vanimo,PG,-2.6741,141.3028,77.23,90,100,3.69,overcast clouds
420,Amuntai,ID,-2.4177,115.2494,75.97,86,42,1.97,scattered clouds
421,Honningsvag,NO,70.9821,25.9704,49.75,81,100,19.57,overcast clouds
422,Vardo,NO,70.3705,31.1107,42.78,93,100,4.61,overcast clouds
423,Litovko,RU,49.2361,135.1742,46.85,88,48,3.91,scattered clouds
424,Naze,JP,28.3667,129.4833,71.37,90,99,12.77,moderate rain
425,Longyearbyen,SJ,78.2186,15.6401,40.84,75,75,27.63,light rain
426,Khatanga,RU,71.9667,102.5,30.27,82,100,16.31,overcast clouds
427,Grindavik,IS,63.8424,-22.4338,46.87,71,20,8.05,few clouds
428,Boone,US,39.0334,-92.3335,72.79,71,7,7.07,clear sky
429,Ambilobe,MG,-13.2,49.05,78.46,60,31,4.92,scattered clouds
430,Puerto Leguizamo,CO,-0.1934,-74.7819,75.33,85,100,2.13,overcast clouds
431,Seddon,AU,-37.8068,144.8916,55.67,75,96,24.16,overcast clouds
432,Vila Franca Do Campo,PT,37.7167,-25.4333,66.61,82,100,12.28,overcast clouds
433,Watsa,CD,3.0372,29.5355,90.18,26,12,7.25,few clouds
434,Tsiroanomandidy,MG,-18.7667,46.0333,73.15,43,1,3.76,clear sky
435,Krikellos,GR,38.95,21.1833,85.73,36,85,8.39,overcast clouds
436,Dhidhdhoo,MV,6.8833,73.1,82.35,82,26,16.6,scattered clouds
437,Bashmakovo,RU,53.2133,43.0342,67.66,56,0,6.78,clear sky
438,Kitimat,CA,54.0524,-128.6534,48.9,27,97,1.59,overcast clouds
439,Voh,NC,-20.9667,164.7,68.5,85,1,5.7,clear sky
440,Vilhena,BR,-12.7406,-60.1458,81.9,46,77,6.13,broken clouds
441,Sebu,PH,6.22,124.6936,70.52,89,100,0.94,overcast clouds
442,Okhotsk,RU,59.3833,143.3,42.8,82,75,3.22,broken clouds
443,Barcelos,PT,41.5388,-8.6151,70.68,64,50,6.73,scattered clouds
444,Juan Lacaze,UY,-34.4342,-57.4381,54.12,72,100,13.94,overcast clouds
445,Impfondo,CG,1.6381,18.0667,86.14,55,100,2.82,overcast clouds
446,Hami,CN,42.8,93.45,81.5,11,18,8.55,few clouds
447,Coahuayana,MX,18.7333,-103.6833,77.99,75,79,1.12,broken clouds
448,Atar,MR,20.5169,-13.0499,103.95,12,100,17.18,overcast clouds
449,Sao Joao Da Barra,BR,-21.6403,-41.0511,69.89,63,95,14.05,overcast clouds
450,Santa Cruz,BO,-17.8,-63.1667,69.26,68,75,10.36,broken clouds
451,Vuktyl,RU,63.8567,57.3094,63.75,28,1,5.39,clear sky
452,Senekal,ZA,-28.3197,27.6208,62.65,25,0,12.44,clear sky
453,Rafai,CF,4.95,23.9167,74.59,92,100,1.25,heavy intensity rain
454,Petropavl,KZ,54.8753,69.1628,54.93,51,58,9.75,broken clouds
455,Souris,CA,49.6172,-100.2612,56.73,61,0,4.47,clear sky
456,Yen Bai,VN,21.7,104.8667,82.22,82,98,2.26,overcast clouds
457,Didsbury,GB,53.417,-2.2315,63.72,62,20,11.5,few clouds
458,Kuching,MY,1.55,110.3333,79.02,94,40,1.14,scattered clouds
459,Bambous Virieux,MU,-20.3428,57.7575,75.45,64,40,17.27,scattered clouds
460,Kalabo,ZM,-14.97,22.6814,76.23,25,3,9.46,clear sky
461,Aasiaat,GL,68.7098,-52.8699,35.47,72,19,8.95,few clouds
462,Cayenne,GF,4.9333,-52.3333,86.09,7,75,4.61,broken clouds
463,Taltal,CL,-25.4,-70.4833,66.18,40,24,1.66,few clouds
464,Alice Springs,AU,-23.7,133.8833,49.55,87,40,0.0,scattered clouds
465,Asau,RO,46.4333,26.4,81.52,67,93,4.18,overcast clouds
466,Athmallik,IN,20.7219,84.5348,92.52,39,100,6.08,overcast clouds
467,Bantou,CN,26.2151,117.4893,75.83,97,100,1.25,light rain
468,Kaura Namoda,NG,12.5898,6.5779,103.5,15,23,6.87,few clouds
469,Geraldton,AU,-28.7667,114.6,54.01,66,100,13.8,overcast clouds
470,Diego De Almagro,CL,-26.3667,-70.05,62.58,20,76,2.06,broken clouds
471,Comodoro Rivadavia,AR,-45.8667,-67.5,48.06,49,0,10.36,clear sky
472,Khartoum,SD,15.5518,32.5324,110.01,12,96,3.0,overcast clouds
473,Kwinana,AU,-32.25,115.7667,52.81,73,10,9.69,clear sky
474,Acajutla,SV,13.5928,-89.8275,80.91,75,100,6.24,overcast clouds
475,Lodja,CD,-3.4833,23.4333,92.97,30,96,6.11,overcast clouds
476,Clacton-On-Sea,GB,51.7897,1.156,64.35,74,77,10.0,broken clouds
477,Baykit,RU,61.67,96.37,39.43,87,76,3.76,broken clouds
478,Gorey,IE,52.6747,-6.2925,56.57,82,97,14.9,overcast clouds
479,Fort Nelson,CA,58.8053,-122.7002,55.78,70,95,4.27,overcast clouds
480,Vagur,FO,61.4732,-6.8119,49.15,91,100,16.89,overcast clouds
481,North Bend,US,43.4065,-124.2243,55.92,99,100,6.91,mist
482,Saint-Prosper,CA,46.2117,-70.4811,64.71,71,87,2.82,overcast clouds
483,Ginda,IN,30.6945,78.4932,72.72,20,20,4.99,few clouds
484,Strathroy,CA,42.9551,-81.6223,59.25,44,1,7.34,clear sky
485,Jumla,NP,29.2747,82.1838,61.25,42,98,4.12,overcast clouds
486,Vila,PT,42.0304,-8.1588,58.08,88,90,4.85,overcast clouds
487,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,46.38,75,1,1.12,clear sky
488,Quelimane,MZ,-17.8786,36.8883,73.65,75,20,4.65,few clouds
489,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,58.39,61,100,11.03,overcast clouds
490,Katherine,AU,-14.4667,132.2667,77.32,61,99,3.44,overcast clouds
491,Ulverstone,AU,-41.15,146.1667,49.05,90,100,5.19,light rain
492,Pangnirtung,CA,66.1451,-65.7125,42.12,90,9,1.86,clear sky
493,Portland,US,45.5234,-122.6762,57.24,90,100,6.91,light rain
494,Brandfort,ZA,-28.7001,26.4597,61.7,26,1,7.72,clear sky
495,Jintur,IN,19.6167,76.7,94.91,29,100,10.96,overcast clouds
496,Karmala,IN,18.4167,75.2,95.25,26,100,15.5,overcast clouds
497,Muzaffarpur,IN,26.1167,85.4,95.5,36,58,12.39,broken clouds
498,Cedar City,US,37.6775,-113.0619,65.39,20,0,0.0,clear sky
499,Ostashkov,RU,57.1467,33.1075,66.25,38,63,9.6,broken clouds
500,Khasan,RU,42.4308,130.6434,51.51,98,100,17.54,light rain
501,Belyy Yar,RU,53.6039,91.3903,49.89,87,40,6.71,light intensity shower rain
502,Ostersund,SE,63.1792,14.6357,52.61,71,40,11.5,scattered clouds
503,Utiel,ES,39.5667,-1.2,83.43,24,0,12.95,clear sky
504,Westport,US,41.1415,-73.3579,75.43,83,13,3.0,few clouds
505,Fort-Shevchenko,KZ,44.5086,50.263,80.2,38,22,4.68,few clouds
506,Kandrian,PG,-6.2167,149.55,77.36,88,97,3.89,overcast clouds
507,Nazarovo,RU,56.0064,90.3914,44.31,71,44,4.76,scattered clouds
508,Sao Filipe,CV,14.8961,-24.4956,77.99,62,15,9.19,few clouds
509,Araguaina,BR,-7.1911,-48.2072,80.15,68,97,3.38,overcast clouds
510,Fortuna,US,40.5982,-124.1573,56.93,88,100,12.66,overcast clouds
511,Hirara,JP,24.8,125.2833,82.11,85,100,16.31,overcast clouds
512,Napier,NZ,-39.4833,176.9167,40.28,92,2,1.01,clear sky
513,Araria,IN,26.15,87.5167,82.94,77,85,13.0,overcast clouds
514,Pyapon,MM,16.2833,95.6833,81.19,81,100,7.94,overcast clouds
515,Buckeye,US,33.3703,-112.5838,84.97,20,9,4.61,clear sky
516,Riyadh,SA,24.6877,46.7219,105.94,5,0,11.14,clear sky
517,Lorengau,PG,-2.0226,147.2712,80.83,72,98,7.27,overcast clouds
518,Vao,NC,-22.6667,167.4833,72.34,70,10,14.83,clear sky
519,Pleasanton,US,37.6624,-121.8747,61.09,82,0,5.75,clear sky
520,Mecca,SA,21.4267,39.8261,102.54,14,0,16.93,clear sky
521,Akureyri,IS,65.6835,-18.0878,51.48,42,7,4.0,clear sky
522,Launceston,AU,-41.45,147.1667,47.16,97,75,1.14,broken clouds
523,Hovd,MN,48.0056,91.6419,66.43,15,100,11.03,overcast clouds
524,Aljezur,PT,37.3191,-8.8033,70.32,68,23,11.63,few clouds
525,Brae,GB,60.3964,-1.353,53.38,73,93,12.75,overcast clouds
526,Krasnoselkup,RU,65.7,82.4667,47.75,44,7,5.01,clear sky
527,Karratha,AU,-20.7377,116.8463,71.65,51,4,5.73,clear sky
528,Warrington,GB,53.3925,-2.5802,66.27,61,40,16.11,scattered clouds
529,Bafoulabe,ML,13.8065,-10.8321,102.06,27,7,7.02,clear sky
530,Itoman,JP,26.1247,127.6694,77.4,94,75,5.75,broken clouds
531,Kayerkan,RU,69.3497,87.7602,32.63,83,100,20.83,overcast clouds
532,Lompoc,US,34.6391,-120.4579,57.78,92,100,18.01,mist
533,Sandwick,GB,60.0,-1.25,55.22,71,20,11.5,few clouds
534,Espanola,US,35.9911,-106.0806,71.17,46,100,1.01,overcast clouds
535,Ishigaki,JP,24.3448,124.1572,82.63,84,92,16.67,overcast clouds
536,Lodwar,KE,3.1191,35.5973,90.79,27,33,16.69,scattered clouds
537,Balkhash,KZ,46.844,74.9804,70.77,45,81,14.0,broken clouds
538,Carutapera,BR,-1.195,-46.02,80.08,88,100,5.39,overcast clouds
539,Mendoza,AR,-32.8908,-68.8272,50.02,49,62,1.95,broken clouds
540,Valdivia,CL,-39.8142,-73.2459,44.69,94,84,1.88,broken clouds
541,Klichka,RU,50.4457,117.996,52.0,90,100,8.61,moderate rain
542,Berlevag,NO,70.8578,29.0864,55.2,87,75,17.27,broken clouds
543,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,74.01,53,100,7.56,overcast clouds
544,Gold Coast,AU,-28.0,153.4333,54.03,90,100,4.61,overcast clouds
545,Andenes,NO,69.3143,16.1194,49.98,76,75,14.97,broken clouds
546,Moa,CU,20.6569,-74.9403,84.83,60,86,4.61,overcast clouds
